"V1","Users","Product","Ratings","TimeStamp"
"28736","A7QN3YS1SUO7G","1477805052",5,1376956800
"28737","AGBJLNGU1KNJU","1477805052",5,1377043200
"28738","A38I2YE5DPF9PT","1477805052",5,1376956800
"28740","AQGUOLZBA6M7V","1477805052",5,1377216000
"28742","A3H1YPKLPLWALL","1477805052",4,1377129600
"28743","A3BVZ567DH6SRJ","1477805052",5,1377129600
"28746","AN9O9JE1B8LLO","1477805052",4,1378080000
"28747","A1KWFT7KHKBHIH","1477805052",5,1390435200
"28748","A3PSJMCN64D07I","1477805052",4,1378425600
"28749","A33UUSX8ECQTRQ","1477805052",5,1377302400
"28750","A2N0YZV2JT6O72","1477805052",5,1384473600
"28753","A14ZYLW0816G0P","1477805052",4,1381104000
"28756","A1JI83RLITTQST","1477805052",5,1377043200
"28757","A2UQGX6YMQ5BAL","1477805052",4,1389830400
"28758","A39B4H20EJ9PMT","1477805052",2,1377475200
"28760","A13MGOHY9LV11G","1477805052",5,1377475200
"28765","A3HCHT4UDOVXIH","1477805052",5,1377129600
"28768","A2ORQUJV81OPSC","1477805052",5,1377129600
"28769","A9LO0O8HSMPRZ","1477805052",5,1377043200
"28773","A1VOV2KWOAVLAA","1477805052",5,1377129600
"28774","A2103X7H4V415L","1477805052",5,1379116800
"28775","A64NGKLPWCG32","1477805052",4,1377043200
"28776","A1SFNAPI9UFL3D","1477805052",4,1377648000
"28778","AWC38PDUZQ8RJ","1477805052",5,1395705600
"28780","A35RCD7ZMLKPYO","1477805052",5,1396656000
"28782","A2M4P4HNWYLJEL","1477805052",4,1396310400
"28784","A535AAXVRE5VM","1477805052",5,1402272000
"28789","A3U41P3MHAEXYU","1477805052",4,1377648000
"28791","A2O4SN56PNX9YL","1477805052",5,1396137600
"28792","A2U72WDAUX5CD8","1477805052",5,1379721600
"28794","A1NMUPG3KMWRZM","1477805052",5,1377993600
"28795","AXM9RSMIEVGKS","1477805052",4,1393286400
"28798","A31L5PCBT6RSR2","1477805052",5,1387584000
"28799","AGYHA346U3CNP","1477805052",4,1377475200
"28800","A299FEAJTBV8NO","1477805052",5,1376956800
"28801","A3AD2MXB66CYGL","1477805052",4,1385856000
"28802","A1ODOV9W7G3GF3","1477805052",4,1397520000
"28805","A9508DHWVHBTN","1477805052",5,1377129600
"28808","ADH1DQ8EFBJEO","1477805052",5,1386633600
"28811","A3V9JJ9MCZHTMQ","1477805052",5,1380931200
"28812","A1841TMI2HV7BS","1477805052",4,1378425600
"28813","A2KZ6WK0HWB2TD","1477805052",5,1377388800
"28814","A1DJCR1E71SR2C","1477805052",4,1378857600
"28816","A21HD9GWN5OHDZ","1477805052",5,1378166400
"28818","A266XEZ6V821VY","1477805052",4,1377907200
"28819","AOGRUTGTRTF97","1477805052",5,1377388800
"28820","A16ZTSR8M5J5G2","1477805052",3,1377129600
"28821","A3KBRXW4PKK2MT","1477805052",5,1378252800
"28822","A3FS37D3BX9YAS","1477805052",5,1377043200
"28823","AOD0KRO374ZG6","1477805052",5,1377475200
"28827","A2A96H9YA1LG7G","1477805052",4,1377043200
"28828","A3QLMOH8UIPL74","1477805052",5,1396483200
"28832","AHDWNMKWFS4FZ","1477805052",5,1378598400
"28838","A5IWXB9M79X30","1477805052",4,1378252800
"28840","A1RM1BXXU6KJPM","1477805052",5,1377043200
"28841","A1C7DFNSXTY09X","1477805052",5,1377475200
"28843","A32ZHWSB4NJINH","1477805052",4,1379462400
"28844","AJF5VC7B07WXM","1477805052",5,1377302400
"28845","A3EJDCT3TAEC2","1477805052",4,1377129600
"28846","A11WDELD5KF3HP","1477805052",5,1381708800
"28847","A13KP9R4K5RZES","1477805052",4,1378252800
"28848","A17APVES3TT17Y","1477805052",5,1377043200
"28849","A7R4EAQ4KHLIY","1477805052",5,1376956800
"28850","A1NJHOGKZZRAX8","1477805052",3,1380153600
"28852","A3KM84RAZA7XXC","1477805052",5,1377561600
"28853","A2H5U8EDKQEFXZ","1477805052",5,1377561600
"28855","A1JKGTL51HHTU1","1477805052",5,1376956800
"28856","A1098Z3D7ENJ2F","1477805052",5,1396396800
"28860","A1TQYAEFWXVJWV","1477805052",5,1378598400
"28861","A3526B1LCK47X9","1477808663",5,1385510400
"28862","A3VB95TK5API9C","1477808663",5,1400976000
"28865","ABVXY3D3CCY1Q","1477808663",5,1372204800
"28867","A3RINEQ4GDTR55","1477808663",5,1373241600
"28868","A1GUNBQDH7YE86","1477808663",5,1373932800
"28869","A2GT3TNFITYMML","1477808663",4,1386115200
"28871","A2TFGYCEVHXU6W","1477808663",5,1386028800
"28872","A1JQVAOISRZK3M","1477808663",4,1385769600
"28874","A31GMWA73W17SP","1477808663",5,1372291200
"28875","A2QIH5TAPEKLDA","1477808663",2,1385942400
"28876","ANO600Q3MHQ5P","1477808663",5,1372291200
"28878","A2Y3ZGVRA3S23L","1477808663",3,1390089600
"28881","A2PMOXCUSGGMX6","1477808663",3,1372291200
"28882","A23VKINWRY6J92","1477808663",5,1372118400
"28885","A1KYXC0UYAK9UC","1477808663",5,1372550400
"28889","A27V6NFIQ8XFBW","1477808663",3,1383436800
"28890","A2414AAH5K0H10","1477808663",4,1391817600
"28892","A1D427FYPTSWR0","1477808663",4,1373068800
"28895","A3TGY3ANGBNK7C","1477808663",5,1388534400
"28896","AHZ63RT78P9U6","1477808663",3,1374192000
"28897","A2OBZW6JIRROX6","1477808663",5,1372809600
"28899","A2Q59QS5174NJ1","1477808663",5,1374019200
"28902","A6EAXALXUOFHY","1477808663",4,1372464000
"28903","AM4XZBQH36O2M","1477808663",4,1372550400
"28904","ALY4MQYVAEE4U","1477808663",5,1372118400
"28905","A143XY6COA69A","1477808663",5,1372636800
"28906","A7QN3YS1SUO7G","1477808663",5,1372204800
"28907","A185DSX2TJYOEQ","1477808663",4,1372204800
"28909","AQGUOLZBA6M7V","1477808663",5,1372377600
"28913","A3H1YPKLPLWALL","1477808663",3,1384992000
"28914","A3BVZ567DH6SRJ","1477808663",4,1373414400
"28916","A958LJ1BUJLG5","1477808663",5,1372377600
"28917","A2HJFCZ5YBYEXV","1477808663",4,1382659200
"28918","A2BGLPDRLCCEL2","1477808663",4,1372291200
"28919","A1W5758V90WQKZ","1477808663",5,1372204800
"28921","A3RKCR4IGPUFL0","1477808663",4,1373673600
"28923","A10PXQY535XY39","1477808663",4,1372550400
"28925","A1JI83RLITTQST","1477808663",5,1372204800
"28927","A39B4H20EJ9PMT","1477808663",2,1374192000
"28929","A1JIZ2Y8VG90AI","1477808663",4,1401235200
"28931","A1IRYXDIFSCSEF","1477808663",5,1372464000
"28933","A2MHRBM9MKRNTN","1477808663",5,1372377600
"28934","A9LO0O8HSMPRZ","1477808663",5,1372204800
"28936","A1VOV2KWOAVLAA","1477808663",5,1374537600
"28938","A1SFNAPI9UFL3D","1477808663",4,1372291200
"28942","AGVIWB7GUWKE0","1477808663",4,1372204800
"28943","A535AAXVRE5VM","1477808663",5,1392163200
"28944","AEUQJAEY6HA8F","1477808663",5,1372636800
"28946","A3JMD13D2L8LF0","1477808663",3,1386288000
"28948","A2O4SN56PNX9YL","1477808663",5,1372204800
"28949","AHBARDTLF35PU","1477808663",4,1372809600
"28952","A1BC1EZ5SWCF6B","1477808663",3,1373414400
"28953","A3BMLG97SSIKN3","1477808663",4,1379376000
"28954","AXM9RSMIEVGKS","1477808663",5,1391644800
"28957","A64VNUAXNX8VO","1477808663",4,1373846400
"28958","A3AD2MXB66CYGL","1477808663",4,1385856000
"28959","AHQHUBE9H5TGN","1477808663",4,1391817600
"28960","A9508DHWVHBTN","1477808663",5,1372377600
"28964","A17F3JQAMH2L1U","1477808663",5,1385942400
"28966","A21HD9GWN5OHDZ","1477808663",5,1385078400
"28967","A266XEZ6V821VY","1477808663",5,1373500800
"28968","A3KBRXW4PKK2MT","1477808663",5,1385942400
"28971","A2A96H9YA1LG7G","1477808663",5,1372204800
"28975","A33KNBGC6UM133","1477808663",4,1373068800
"28980","A32ZHWSB4NJINH","1477808663",4,1372636800
"28981","A3EJDCT3TAEC2","1477808663",3,1372204800
"28982","A11GG623AD89YT","1477808663",4,1372118400
"28983","A13KP9R4K5RZES","1477808663",4,1373932800
"28984","A3IWM2EU4BUMSD","1477808663",5,1372118400
"28986","A1GSF5X6ENMGV","1477808663",4,1388707200
"28988","A3526B1LCK47X9","1477808671",5,1351209600
"28991","A3VB95TK5API9C","1477808671",5,1396483200
"28993","A14P4UH613ZFQZ","1477808671",5,1353888000
"28994","A38GTWP8DC82GT","1477808671",5,1357948800
"28996","A2GT3TNFITYMML","1477808671",5,1363910400
"28997","AZHZZONN1SO6P","1477808671",5,1358467200
"28999","A1GUNBQDH7YE86","1477808671",5,1366675200
"29001","A2TFGYCEVHXU6W","1477808671",4,1351728000
"29002","A37J1XCFNH6FM4","1477808671",5,1352937600
"29003","A1ZDXZB7BL55ET","1477808671",5,1349913600
"29004","A1JQVAOISRZK3M","1477808671",4,1363910400
"29005","A203QQMJRIN721","1477808671",4,1351900800
"29006","A31GMWA73W17SP","1477808671",5,1358726400
"29008","A2QIH5TAPEKLDA","1477808671",2,1398556800
"29010","A17126555O7KXC","1477808671",3,1393027200
"29012","A2VHD8U494G5M4","1477808671",5,1349913600
"29013","A2Y3ZGVRA3S23L","1477808671",3,1389398400
"29015","A2Y5EPYINH9A5G","1477808671",1,1368316800
"29017","A2PMOXCUSGGMX6","1477808671",5,1371945600
"29018","A30TZBEYTQK723","1477808671",4,1362441600
"29019","A2YOFCOEKH3KB","1477808671",5,1352332800
"29022","A1KYXC0UYAK9UC","1477808671",5,1350777600
"29026","A27V6NFIQ8XFBW","1477808671",5,1384560000
"29027","A1MUAEATTGI7G5","1477808671",5,1350259200
"29028","A2414AAH5K0H10","1477808671",5,1391817600
"29029","A324QY39RJ9A4T","1477808671",4,1365033600
"29030","A1D427FYPTSWR0","1477808671",4,1372896000
"29032","A3TGY3ANGBNK7C","1477808671",5,1388448000
"29034","A2OBZW6JIRROX6","1477808671",5,1372636800
"29035","A2Q59QS5174NJ1","1477808671",5,1373760000
"29039","A1EREL55X7JD56","1477808671",5,1356825600
"29040","A6EAXALXUOFHY","1477808671",5,1355184000
"29041","AM4XZBQH36O2M","1477808671",4,1357776000
"29042","A143XY6COA69A","1477808671",5,1372550400
"29044","AGBJLNGU1KNJU","1477808671",5,1372550400
"29045","A185DSX2TJYOEQ","1477808671",5,1351641600
"29050","A3BVZ567DH6SRJ","1477808671",5,1358121600
"29052","A2HJFCZ5YBYEXV","1477808671",4,1382659200
"29053","A2NNKUZDWQ5UGY","1477808671",5,1350259200
"29056","A1W5758V90WQKZ","1477808671",5,1359504000
"29057","AUTMCMDU1Y1O7","1477808671",5,1351296000
"29059","A3RKCR4IGPUFL0","1477808671",5,1366588800
"29061","A2J36T6J3GWT6O","1477808671",5,1350000000
"29062","A3LW8GY42A4URK","1477808671",5,1350864000
"29064","A1JI83RLITTQST","1477808671",5,1364169600
"29066","A39B4H20EJ9PMT","1477808671",4,1350691200
"29067","A3B143RS9OTU6F","1477808671",4,1358467200
"29069","A1IRYXDIFSCSEF","1477808671",5,1372291200
"29071","A2VRZDJXL8K5ZM","1477808671",4,1352160000
"29073","A243FA8XGHI63J","1477808671",5,1369440000
"29075","A9LO0O8HSMPRZ","1477808671",5,1359504000
"29076","A2L15MBNQU7O6G","1477808671",5,1357516800
"29079","A1SFNAPI9UFL3D","1477808671",4,1350432000
"29082","AGVIWB7GUWKE0","1477808671",4,1359331200
"29083","A535AAXVRE5VM","1477808671",4,1392076800
"29084","AEUQJAEY6HA8F","1477808671",5,1372636800
"29085","AM9W61ZE696PD","1477808671",4,1356912000
"29087","A3JMD13D2L8LF0","1477808671",4,1358121600
"29091","A2ZBOGVULTN8AC","1477808671",2,1354579200
"29092","AZUK2I9YOOT1Y","1477808671",4,1350604800
"29093","AHBARDTLF35PU","1477808671",3,1360195200
"29095","A1BC1EZ5SWCF6B","1477808671",5,1373155200
"29096","AXM9RSMIEVGKS","1477808671",4,1391644800
"29098","A2I9SOM8NW320O","1477808671",5,1353456000
"29100","A1CQB4MLPK52SZ","1477808671",4,1351555200
"29101","A3AD2MXB66CYGL","1477808671",4,1385856000
"29107","A17F3JQAMH2L1U","1477808671",5,1359763200
"29110","A3FS37D3BX9YAS","1477808671",5,1378425600
"29114","A2A96H9YA1LG7G","1477808671",5,1372118400
"29115","A1KZ6HQPP5S5DN","1477808671",3,1400457600
"29119","A3361XGKYF17S3","1477808671",3,1371772800
"29122","A320NYVVIZSZGY","1477808671",5,1351555200
"29124","AKF1XBBWAQR6L","1477808671",1,1373155200
"29129","A32ZHWSB4NJINH","1477808671",4,1354579200
"29130","A11GG623AD89YT","1477808671",4,1353024000
"29131","A17APVES3TT17Y","1477808671",5,1350950400
"29132","A7R4EAQ4KHLIY","1477808671",5,1351036800
"29134","A1NJHOGKZZRAX8","1477808671",1,1373673600
"29135","A3C5VDFQ6IE702","1477808671",3,1350086400
"29136","A1JKGTL51HHTU1","1477808671",4,1374364800
"29137","A2IEQ2QLPYH8I3","1477808671",2,1354320000
"29139","A1TQYAEFWXVJWV","1477808671",5,1374796800
"29266","A3VB95TK5API9C","1477817182",5,1381017600
"29269","A2JXKTUD7CSNY6","1477817182",5,1372809600
"29270","A1GUNBQDH7YE86","1477817182",5,1391385600
"29271","A38GTWP8DC82GT","1477817182",5,1372809600
"29272","ABVXY3D3CCY1Q","1477817182",5,1381622400
"29275","A27NVXX82H6EUN","1477817182",3,1375142400
"29276","A2TFGYCEVHXU6W","1477817182",5,1373241600
"29277","A37J1XCFNH6FM4","1477817182",3,1375488000
"29278","A3G0JABVQ4GLAF","1477817182",5,1376697600
"29279","A1ZDXZB7BL55ET","1477817182",5,1372896000
"29280","A3TOTE4FXWI1LY","1477817182",5,1373068800
"29285","ANO600Q3MHQ5P","1477817182",5,1373241600
"29288","A2PMOXCUSGGMX6","1477817182",3,1372723200
"29290","A30TZBEYTQK723","1477817182",1,1373587200
"29293","A1KYXC0UYAK9UC","1477817182",5,1373760000
"29294","A33OM5IX0UBUS7","1477817182",4,1373500800
"29295","A27V6NFIQ8XFBW","1477817182",3,1386374400
"29296","A324QY39RJ9A4T","1477817182",5,1372982400
"29298","A1D427FYPTSWR0","1477817182",5,1404950400
"29299","AJT87PLLRY7GG","1477817182",5,1374624000
"29300","A3TGY3ANGBNK7C","1477817182",5,1372809600
"29301","AHZ63RT78P9U6","1477817182",5,1375747200
"29302","A2OBZW6JIRROX6","1477817182",5,1373155200
"29303","A2Q59QS5174NJ1","1477817182",5,1373587200
"29306","A6EAXALXUOFHY","1477817182",3,1373328000
"29307","A2RQEIYIOV3QXD","1477817182",5,1372896000
"29308","AGBJLNGU1KNJU","1477817182",5,1381881600
"29309","A185DSX2TJYOEQ","1477817182",4,1372982400
"29315","A3H1YPKLPLWALL","1477817182",3,1375920000
"29317","A958LJ1BUJLG5","1477817182",5,1372896000
"29320","AN9O9JE1B8LLO","1477817182",4,1389830400
"29321","A2HJFCZ5YBYEXV","1477817182",5,1380844800
"29322","A2NNKUZDWQ5UGY","1477817182",5,1373673600
"29323","A1RD05YFMWKM4Y","1477817182",4,1376265600
"29326","A3RKCR4IGPUFL0","1477817182",5,1376006400
"29327","A10PXQY535XY39","1477817182",5,1372723200
"29328","A1OJHBV5QL2DXJ","1477817182",4,1375488000
"29331","A39B4H20EJ9PMT","1477817182",5,1372809600
"29332","A13MGOHY9LV11G","1477817182",5,1373155200
"29333","A3B143RS9OTU6F","1477817182",5,1374192000
"29336","A33JTEMYGCO69V","1477817182",4,1402531200
"29338","A2MHRBM9MKRNTN","1477817182",5,1374364800
"29339","A28IQRXUU119XR","1477817182",5,1373500800
"29343","A64NGKLPWCG32","1477817182",4,1372982400
"29344","A1SFNAPI9UFL3D","1477817182",4,1373500800
"29347","AWC38PDUZQ8RJ","1477817182",5,1388534400
"29349","A3W2ZUMCYMW6B7","1477817182",3,1402272000
"29350","A2M4P4HNWYLJEL","1477817182",5,1381104000
"29351","AEUQJAEY6HA8F","1477817182",5,1372723200
"29353","A3D4Z4MKKR3LZD","1477817182",5,1373673600
"29354","A2B1MXB18XYYZ9","1477817182",5,1372982400
"29359","A1FJ6YD0TL90GN","1477817182",5,1373241600
"29360","A3BMLG97SSIKN3","1477817182",5,1372723200
"29361","A1NMUPG3KMWRZM","1477817182",3,1373414400
"29363","A31L5PCBT6RSR2","1477817182",5,1387584000
"29364","A3FQWDNO97VUGG","1477817182",3,1381190400
"29365","A3AD2MXB66CYGL","1477817182",5,1385856000
"29366","AHQHUBE9H5TGN","1477817182",5,1380672000
"29369","A31XT9M2AQ772Z","1477817182",5,1374883200
"29370","A3V9JJ9MCZHTMQ","1477817182",5,1380672000
"29372","A3PATLW8T3PQV7","1477817182",5,1377216000
"29373","A12G2LI7K2303","1477817182",3,1373587200
"29374","A3HH5MK8P91G8E","1477817182",5,1373328000
"29376","A21HD9GWN5OHDZ","1477817182",5,1385164800
"29380","A16ZTSR8M5J5G2","1477817182",5,1372809600
"29381","A3KBRXW4PKK2MT","1477817182",5,1373673600
"29386","AKF1XBBWAQR6L","1477817182",3,1372723200
"29391","A32ZHWSB4NJINH","1477817182",4,1373328000
"29392","A11GG623AD89YT","1477817182",5,1373932800
"29394","A13KP9R4K5RZES","1477817182",5,1372723200
"29395","A17APVES3TT17Y","1477817182",3,1375056000
"29398","A3C5VDFQ6IE702","1477817182",5,1372723200
"29400","A2H5U8EDKQEFXZ","1477817182",4,1372982400
"29402","A1GSF5X6ENMGV","1477817182",5,1372723200
"29405","A2IEQ2QLPYH8I3","1477817182",3,1372809600
"29469","A26NG8QVBF5527","1477817506",5,1361491200
"29470","AE4H1E8A90ZHT","1477817506",5,1364774400
"29474","A38GTWP8DC82GT","1477817506",3,1365465600
"29476","A14P4UH613ZFQZ","1477817506",5,1360540800
"29477","A3KN8RX7ZZ1ULZ","1477817506",5,1365465600
"29480","A1LST4I72EIH9P","1477817506",5,1362268800
"29481","A2N0V6GUH28XMN","1477817506",5,1357862400
"29482","A37J1XCFNH6FM4","1477817506",5,1359676800
"29483","A3KCWBZLTGI9NK","1477817506",4,1357344000
"29490","A30TZBEYTQK723","1477817506",4,1365897600
"29491","AKH906R0Z1PPS","1477817506",5,1380412800
"29494","A2EMO71G07GYZG","1477817506",3,1366243200
"29497","A1D427FYPTSWR0","1477817506",5,1358553600
"29498","AIH41FDX1K0Z4","1477817506",2,1368576000
"29499","A3TGY3ANGBNK7C","1477817506",4,1361404800
"29500","A3EI0EW24KBT1J","1477817506",4,1363132800
"29505","A1EREL55X7JD56","1477817506",5,1359244800
"29506","A6EAXALXUOFHY","1477817506",5,1358208000
"29507","A1GSPADXH17N25","1477817506",5,1360108800
"29508","A143XY6COA69A","1477817506",4,1366243200
"29509","A2RQEIYIOV3QXD","1477817506",4,1363478400
"29510","AGBJLNGU1KNJU","1477817506",5,1367452800
"29511","A38I2YE5DPF9PT","1477817506",5,1364083200
"29513","A3H1YPKLPLWALL","1477817506",4,1371686400
"29516","AP8UJDH513B7U","1477817506",5,1367712000
"29517","A958LJ1BUJLG5","1477817506",5,1367798400
"29518","A2HJFCZ5YBYEXV","1477817506",3,1383696000
"29520","A2BGLPDRLCCEL2","1477817506",3,1360713600
"29521","A1KWFT7KHKBHIH","1477817506",4,1356480000
"29523","A2J7UWRODZ06S9","1477817506",1,1363046400
"29524","A3RKCR4IGPUFL0","1477817506",4,1367971200
"29526","A1JI83RLITTQST","1477817506",5,1362528000
"29527","A39B4H20EJ9PMT","1477817506",2,1378252800
"29528","A6M2QSCUVYEJU","1477817506",4,1361664000
"29530","A2MRIMB8IRTC0N","1477817506",4,1397347200
"29532","A33JTEMYGCO69V","1477817506",3,1367798400
"29533","A3HCHT4UDOVXIH","1477817506",5,1377475200
"29535","A2103X7H4V415L","1477817506",5,1361145600
"29537","A21J27Z4G0NZFA","1477817506",5,1358294400
"29539","A1HTJ9URX28SY4","1477817506",5,1374105600
"29540","AGVIWB7GUWKE0","1477817506",3,1360022400
"29542","A3U41P3MHAEXYU","1477817506",3,1357948800
"29544","A29M2V3Z5YIL2Q","1477817506",4,1358899200
"29545","A1BC1EZ5SWCF6B","1477817506",5,1360022400
"29547","A27WSU8CQ502TY","1477817506",3,1358208000
"29548","AXM9RSMIEVGKS","1477817506",4,1363996800
"29549","A2I9SOM8NW320O","1477817506",5,1357344000
"29552","AHQHUBE9H5TGN","1477817506",3,1391299200
"29553","AL4D6OHMS2Z9P","1477817506",4,1358467200
"29556","ADH1DQ8EFBJEO","1477817506",5,1360195200
"29557","AR5O1A0W3ZDCI","1477817506",5,1361404800
"29558","AGCQUDUCJRV0B","1477817506",3,1358899200
"29559","A21HD9GWN5OHDZ","1477817506",5,1390262400
"29562","A3KBRXW4PKK2MT","1477817506",4,1356566400
"29567","A2ZP6ZIEQH9TQY","1477817506",5,1365724800
"29572","AFC97KDPMJHXG","1477817506",5,1365897600
"29578","AKF1XBBWAQR6L","1477817506",4,1377388800
"29579","A33KNBGC6UM133","1477817506",5,1358985600
"29583","A5IWXB9M79X30","1477817506",5,1355011200
"29584","A19DWIC1T7127Y","1477817506",5,1363996800
"29585","A17APVES3TT17Y","1477817506",5,1358380800
"29587","A7R4EAQ4KHLIY","1477817506",5,1359072000
"29589","A1NJHOGKZZRAX8","1477817506",1,1364860800
"29591","A3KM84RAZA7XXC","1477817506",5,1357948800
"29593","A2IEQ2QLPYH8I3","1477817506",3,1365465600
"30132","A3IQ5HVRNPSB0X","1479390046",3,1362268800
"30133","A2N5N8XEU3HOG","1479390046",4,1394841600
"30134","A3UV7BV3U6NA57","1479390046",5,1373500800
"30135","AE4H1E8A90ZHT","1479390046",5,1367452800
"30138","A1LST4I72EIH9P","1479390046",5,1359331200
"30140","A1GUNBQDH7YE86","1479390046",5,1356652800
"30142","A3GV7NR96RJMLK","1479390046",5,1367193600
"30145","A203QQMJRIN721","1479390046",3,1385769600
"30146","A19UT0OPQCDR8","1479390046",5,1361232000
"30147","A1JLU5H1CCENWX","1479390046",5,1355529600
"30148","A3KCWBZLTGI9NK","1479390046",4,1355184000
"30150","A2VHD8U494G5M4","1479390046",5,1353024000
"30151","A3SK6BTH6X3EI3","1479390046",4,1367884800
"30152","A2PMOXCUSGGMX6","1479390046",4,1365033600
"30153","A2QRFHJ2MOY662","1479390046",4,1355270400
"30156","A2414AAH5K0H10","1479390046",5,1385769600
"30158","A1D427FYPTSWR0","1479390046",4,1368576000
"30162","A3QU0T2MAJ2VJM","1479390046",4,1392163200
"30165","A6EAXALXUOFHY","1479390046",5,1354147200
"30166","A1GSPADXH17N25","1479390046",4,1404604800
"30167","AM4XZBQH36O2M","1479390046",4,1359244800
"30168","ALY4MQYVAEE4U","1479390046",5,1366848000
"30169","A143XY6COA69A","1479390046",5,1369699200
"30172","A38I2YE5DPF9PT","1479390046",5,1368662400
"30177","A2ZU73E6RDADJV","1479390046",4,1365638400
"30178","A2N0YZV2JT6O72","1479390046",5,1387584000
"30180","AWEJZKUA7PKS4","1479390046",5,1372032000
"30183","AUTMCMDU1Y1O7","1479390046",5,1353456000
"30186","A1JI83RLITTQST","1479390046",5,1365984000
"30187","A2UQGX6YMQ5BAL","1479390046",4,1367884800
"30188","A39B4H20EJ9PMT","1479390046",3,1353283200
"30189","A6M2QSCUVYEJU","1479390046",4,1356998400
"30192","AAWWVH8V7DVX4","1479390046",4,1365552000
"30194","A2VRZDJXL8K5ZM","1479390046",4,1354579200
"30196","A2ORQUJV81OPSC","1479390046",5,1369958400
"30197","A2L15MBNQU7O6G","1479390046",4,1397088000
"30201","A2103X7H4V415L","1479390046",5,1353283200
"30202","A64NGKLPWCG32","1479390046",3,1365638400
"30203","A1SFNAPI9UFL3D","1479390046",3,1359331200
"30206","A3JMD13D2L8LF0","1479390046",4,1397692800
"30209","A2B1MXB18XYYZ9","1479390046",5,1353110400
"30211","A3U41P3MHAEXYU","1479390046",4,1355356800
"30214","AHBARDTLF35PU","1479390046",3,1354752000
"30216","A29M2V3Z5YIL2Q","1479390046",3,1354147200
"30217","A3DANGFIJBZP20","1479390046",5,1388534400
"30218","A1NMUPG3KMWRZM","1479390046",3,1368403200
"30219","AXM9RSMIEVGKS","1479390046",4,1390435200
"30220","A2ISJ6GF6EGDAT","1479390046",5,1367107200
"30222","A2I9SOM8NW320O","1479390046",5,1354406400
"30224","A1OIO7LQZPT7VX","1479390046",5,1369008000
"30225","A3AD2MXB66CYGL","1479390046",5,1385856000
"30226","A142FJF6Z56NYP","1479390046",5,1366761600
"30227","AHQHUBE9H5TGN","1479390046",4,1372377600
"30229","A9508DHWVHBTN","1479390046",5,1353628800
"30231","A31XT9M2AQ772Z","1479390046",5,1365033600
"30232","A17F3JQAMH2L1U","1479390046",5,1365984000
"30236","AOGRUTGTRTF97","1479390046",4,1353628800
"30237","A16ZTSR8M5J5G2","1479390046",4,1354579200
"30238","A3KBRXW4PKK2MT","1479390046",5,1356566400
"30239","A3FS37D3BX9YAS","1479390046",4,1377820800
